2000 WL10,7.636,1.273,1.212,18.1,3.143
2015 TM237,7.637,1.273,1.212,18.1,1.573
2014 BY2,7.637,1.273,1.212,21.1,3.213
2010 CC180,7.638,1.273,1.212,18.7,1.874
2009 VW,7.638,1.273,1.212,21.7,1.439
2014 SD224,7.638,1.273,1.212,22.2,0.978
2003 OA3,7.638,1.273,1.212,19.5,1.805
2011 VW5,7.639,1.273,1.213,18.6,2.389
2015 HY,7.640,1.273,1.213,20.9,2.619
2013 TQ135,7.641,1.273,1.213,24.9,1.104
2010 UB7,7.641,1.274,1.213,22.2,2.681
2012 WC25,7.642,1.274,1.213,22.6,2.598
2001 XX103,7.642,1.274,1.213,23.6,2.042
2010 TS19,7.643,1.274,1.213,25.7,2.386
2014 OD4,7.643,1.274,1.213,24.4,1.281
2009 LQ,7.644,1.274,1.213,21.7,1.554
2014 FY43,7.644,1.274,1.213,21.4,2.167
2012 VK6,7.645,1.274,1.213,20.1,2.308
2015 GJ13,7.645,1.274,1.214,22.5,2.460
2014 SD324,7.645,1.274,1.214,20.1,2.565
2015 XF1,7.645,1.274,1.214,23.2,1.909
2013 TJ135,7.645,1.274,1.214,20.7,2.590
2012 CT,7.646,1.274,1.214,21.4,2.307
2001 CB32,7.646,1.274,1.214,17.8,1.782
2011 KQ12,7.646,1.274,1.214,19.4,1.811
2011 CD50,7.646,1.274,1.214,25.1,1.102
2009 FT23,7.646,1.274,1.214,25.9,1.198
2002 UL11,7.646,1.274,1.214,21.1,2.810
2009 DJ46,7.646,1.274,1.214,25.6,1.270
2009 ND1,7.648,1.275,1.214,17.3,2.744
2002 AZ1,7.648,1.275,1.214,22.0,2.114
2015 XJ261,7.648,1.275,1.214,19.6,1.839
2001 XU30,7.649,1.275,1.214,19.8,2.192
2008 MB5,7.649,1.275,1.214,19.1,1.428
2007 EK26,7.649,1.275,1.214,25.0,1.847
2016 DW21,7.649,1.275,1.214,21.2,2.654
2014 JL25,7.650,1.275,1.214,23.0,2.899
2009 SJ2,7.653,1.275,1.215,23.7,2.526
2010 XV58,7.653,1.276,1.215,25.3,1.295
2013 XA21,7.654,1.276,1.215,21.5,2.797
2011 BF40,7.655,1.276,1.215,24.8,2.783
2013 BG18,7.655,1.276,1.215,20.0,1.743
2015 FC341,7.655,1.276,1.215,22.2,2.007
2015 KG19,7.656,1.276,1.215,23.3,1.173
2013 RG36,7.656,1.276,1.215,19.9,1.924
2002 NP1,7.656,1.276,1.215,17.6,1.248
2013 RV73,7.656,1.276,1.215,25.4,1.135
2014 FX,7.657,1.276,1.215,19.5,2.394
2004 UE,7.657,1.276,1.215,21.0,2.617
2014 WE365,7.657,1.276,1.215,21.0,1.231
2016 BT,7.657,1.276,1.215,21.1,2.463
2014 KC46,7.658,1.276,1.215,22.8,2.413
2010 VL1,7.658,1.276,1.216,20.4,2.763
1999 SM5,7.659,1.276,1.216,19.1,2.300
2000 WH10,7.659,1.277,1.216,22.5,2.536
2002 JS100,7.659,1.277,1.216,16.6,2.389
2015 BR514,7.660,1.277,1.216,19.1,2.117
2007 HF15,7.660,1.277,1.216,20.8,2.856
2007 SP6,7.661,1.277,1.216,18.1,2.562
2009 FD,7.661,1.277,1.216,22.1,1.164
2013 CM129,7.661,1.277,1.216,19.1,2.351
2010 RF42,7.661,1.277,1.216,25.1,0.924
2015 LA40,7.662,1.277,1.216,22.4,1.851
2014 YL42,7.662,1.277,1.216,24.6,2.010
1963 UA,7.662,1.277,1.216,16.0,2.647
2010 PM9,7.665,1.278,1.217,20.1,2.240
2003 TM1,7.665,1.278,1.217,22.1,1.362
1999 UM3,7.665,1.278,1.217,16.4,2.373
2014 GE35,7.665,1.278,1.217,20.1,1.891
2003 YD45,7.666,1.278,1.217,21.0,2.492
2010 RE31,7.666,1.278,1.217,25.9,0.968
2008 SO1,7.666,1.278,1.217,19.8,2.876
2004 GZ14,7.667,1.278,1.217,23.9,1.385
2008 JP14,7.667,1.278,1.217,19.3,1.854
2015 LG21,7.668,1.278,1.217,20.7,2.689
2008 US,7.668,1.278,1.217,31.4,1.549
2008 VG14,7.668,1.278,1.217,20.3,2.809
2003 RM10,7.668,1.278,1.217,20.2,1.847
2000 LF3,7.669,1.278,1.217,21.6,2.595
2008 TD,7.669,1.278,1.217,25.4,0.896
2004 PM2,7.669,1.278,1.217,19.3,2.569
2014 YP15,7.669,1.278,1.217,19.9,1.320
2007 CC19,7.669,1.278,1.217,27.0,1.674
2000 OH,7.669,1.278,1.217,17.5,2.422
2004 QT24,7.670,1.278,1.217,18.3,1.133
2012 SA59,7.670,1.278,1.217,19.0,2.684
2004 SA20,7.671,1.278,1.218,22.8,2.410
2005 WF,7.672,1.279,1.218,23.7,1.779
2015 TG323,7.672,1.279,1.218,21.0,2.551
2014 DD23,7.672,1.279,1.218,21.7,1.675
2012 SA3,7.673,1.279,1.218,22.4,1.954
1998 HN3,7.673,1.279,1.218,18.3,3.110
2001 YN2,7.674,1.279,1.218,25.4,2.508
2014 WY200,7.675,1.279,1.218,22.0,2.453
2002 AO7,7.675,1.279,1.218,18.3,2.912
1998 HL1,7.675,1.279,1.218,18.9,1.246
2012 DJ14,7.676,1.279,1.218,25.8,2.849
2011 LJ1,7.676,1.279,1.218,19.3,2.409
2013 ST19,7.677,1.279,1.219,22.7,1.435
2015 KL57,7.677,1.280,1.219,21.0,2.492
1999 BL33,7.677,1.280,1.219,21.9,2.701
1999 SE10,7.678,1.280,1.219,20.0,3.216
2011 WV74,7.678,1.280,1.219,27.6,2.061
2009 DM1,7.678,1.280,1.219,17.0,2.893
2013 AK11,7.679,1.280,1.219,23.5,1.199
2016 ER1,7.679,1.280,1.219,23.5,2.139
2014 AC,7.682,1.280,1.219,21.0,3.221
2000 FK10,7.682,1.280,1.219,19.2,1.359
2015 CO13,7.683,1.281,1.220,24.0,2.000
2015 BP509,7.683,1.281,1.220,27.8,1.163
2003 AL73,7.684,1.281,1.220,19.4,2.544
2011 FT29,7.684,1.281,1.220,25.2,1.766
2016 DK2,7.685,1.281,1.220,29.1,2.360
2011 AV55,7.685,1.281,1.220,23.5,2.408
2015 VY105,7.685,1.281,1.220,29.0,2.703
1997 EN23,7.685,1.281,1.220,22.8,3.277
2012 FU23,7.686,1.281,1.220,27.6,1.505
2013 XH4,7.686,1.281,1.220,19.6,1.866
2016 CN248,7.687,1.281,1.220,27.3,1.012
2008 HK,7.687,1.281,1.220,22.2,2.406
2013 AG76,7.688,1.281,1.220,20.3,2.349
2005 VJ1,7.688,1.281,1.220,19.9,2.639
2014 WO202,7.688,1.281,1.220,21.9,2.813
2014 WV202,7.688,1.281,1.220,23.8,1.236
2010 TF54,7.688,1.281,1.220,19.7,3.284
2009 KK,7.688,1.281,1.220,20.5,1.502
2012 FX13,7.688,1.281,1.220,25.2,1.045
2005 CM7,7.690,1.282,1.221,26.2,1.711
2013 WR67,7.690,1.282,1.221,22.0,2.559
2014 HK4,7.690,1.282,1.221,23.6,1.258
2010 SK13,7.691,1.282,1.221,27.4,2.452
2009 KD3,7.691,1.282,1.221,21.4,2.197
2012 MB7,7.692,1.282,1.221,22.2,1.261
1999 LS7,7.693,1.282,1.221,20.8,1.010
2003 CO20,7.693,1.282,1.221,23.1,2.157
2009 SM98,7.694,1.282,1.221,22.3,2.436
2015 RJ35,7.694,1.282,1.221,23.1,2.793
2005 AD3,7.694,1.282,1.221,17.2,2.402
2012 DF31,7.694,1.282,1.221,24.4,1.107
2015 BX92,7.694,1.282,1.221,21.0,2.585
2001 WJ15,7.695,1.282,1.221,23.6,1.484
2014 QO434,7.695,1.283,1.221,20.1,1.224
1997 SE5,7.695,1.283,1.221,14.7,3.693
2010 RO82,7.696,1.283,1.222,16.9,2.506
2015 HY176,7.696,1.283,1.222,21.7,1.908
2003 QY29,7.697,1.283,1.222,22.3,2.622
2008 VN,7.697,1.283,1.222,16.9,3.064
2002 GQ5,7.698,1.283,1.222,20.7,1.154
2005 CK,7.700,1.283,1.222,26.0,1.102
2002 JW15,7.700,1.283,1.222,20.2,0.899
2002 EH1,7.701,1.284,1.222,19.6,2.245
2015 YF,7.701,1.284,1.222,24.9,1.051
2009 SB15,7.702,1.284,1.222,20.6,2.047
2005 BU1,7.702,1.284,1.222,23.8,1.467
2000 AE6,7.702,1.284,1.223,17.5,2.716
2015 VJ65,7.702,1.284,1.223,21.9,2.517
2005 TN,7.703,1.284,1.223,22.4,1.765
2015 FL,7.703,1.284,1.223,20.8,2.687
2010 AE40,7.703,1.284,1.223,23.9,1.866
1998 XC9,7.703,1.284,1.223,18.1,2.750
2014 WP364,7.703,1.284,1.223,19.9,2.652
2007 LQ19,7.703,1.284,1.223,17.1,2.604
2001 VG75,7.703,1.284,1.223,18.1,1.519
2001 HW15,7.705,1.284,1.223,20.3,1.525
2005 XL4,7.705,1.284,1.223,22.8,2.845
2008 DT22,7.706,1.284,1.223,23.5,1.754
2013 JN7,7.707,1.285,1.223,20.9,1.719
2014 HA196,7.708,1.285,1.223,24.1,1.525
2004 WC1,7.708,1.285,1.224,26.1,0.857
2005 GE59,7.709,1.285,1.224,18.0,2.110
2016 CM195,7.709,1.285,1.224,23.5,1.205
2008 AN33,7.710,1.285,1.224,19.0,2.575
2006 OG15,7.710,1.285,1.224,19.8,2.549
1995 FF,7.712,1.285,1.224,26.5,2.318
2008 FB,7.712,1.285,1.224,23.3,1.971
2010 NM,7.713,1.285,1.224,24.5,0.972
2008 JQ14,7.714,1.286,1.224,19.1,2.462
2015 FK290,7.714,1.286,1.224,21.4,2.219
2011 BR15,7.715,1.286,1.225,20.0,0.874
1999 VM40,7.715,1.286,1.225,14.7,2.309
2015 HG182,7.715,1.286,1.225,28.9,1.527
2007 DZ40,7.716,1.286,1.225,18.4,2.837
2013 VC13,7.716,1.286,1.225,19.1,1.523
2007 OX,7.716,1.286,1.225,21.1,1.505
2006 KY112,7.716,1.286,1.225,21.3,1.437
2002 JE9,7.719,1.287,1.225,21.2,1.068
1998 SC15,7.719,1.287,1.225,19.2,1.273
2005 BL1,7.721,1.287,1.225,24.6,1.511
2012 KU42,7.721,1.287,1.225,17.7,2.200
2001 TA2,7.721,1.287,1.226,22.0,1.770
2016 DQ2,7.721,1.287,1.226,22.6,1.293
2000 YH4,7.721,1.287,1.226,18.6,1.490
2007 VJ189,7.722,1.287,1.226,25.7,1.123
1998 CS1,7.722,1.287,1.226,17.7,1.491
1999 TO13,7.723,1.287,1.226,21.4,1.582
2014 QK266,7.724,1.287,1.226,19.3,2.769
2003 UX5,7.724,1.287,1.226,20.3,1.441
2011 EP51,7.724,1.287,1.226,24.7,0.828
2009 WN105,7.724,1.287,1.226,22.4,2.609
1992 AC,7.725,1.287,1.226,14.8,2.103
2015 OS35,7.725,1.287,1.226,19.0,2.251
2016 EV1,7.725,1.288,1.226,24.0,2.464
2009 TK,7.726,1.288,1.226,22.3,1.308
1997 NJ6,7.726,1.288,1.226,19.0,1.500
2012 FH38,7.727,1.288,1.226,21.7,1.548
2001 VF75,7.727,1.288,1.226,21.7,2.060
2007 XJ20,7.729,1.288,1.227,18.5,1.694
2011 BE38,7.729,1.288,1.227,18.3,2.628
2010 RG42,7.729,1.288,1.227,21.1,1.241
2006 BP6,7.730,1.288,1.227,20.7,2.395
2002 AY3,7.730,1.288,1.227,20.6,1.670
2010 XR,7.731,1.288,1.227,26.9,1.920
2014 US7,7.731,1.289,1.227,26.4,0.862
2006 OF5,7.731,1.289,1.227,19.3,2.751
2010 KV39,7.732,1.289,1.227,26.8,0.958
2015 TR237,7.732,1.289,1.227,20.4,2.341
2003 HT42,7.732,1.289,1.227,24.8,0.815
2010 LA64,7.734,1.289,1.228,23.4,1.247
2008 CD119,7.735,1.289,1.228,25.5,1.006
2014 GL49,7.735,1.289,1.228,20.8,1.239
2004 AS1,7.735,1.289,1.228,20.5,1.071
2010 LF64,7.735,1.289,1.228,21.6,1.344
1999 DB2,7.736,1.289,1.228,18.9,3.038
2006 CW9,7.736,1.289,1.228,24.4,1.304
2010 WV8,7.736,1.289,1.228,21.9,2.128
2014 WZ200,7.736,1.289,1.228,23.5,2.524
2006 JP,7.737,1.289,1.228,23.6,1.700
2009 LE,7.737,1.290,1.228,23.6,1.304
2014 YE1,7.738,1.290,1.228,23.4,1.325
2004 NL8,7.738,1.290,1.228,17.1,2.565
2015 DO223,7.739,1.290,1.228,23.4,2.335
2008 SP7,7.740,1.290,1.229,18.9,2.741
2006 FV33,7.740,1.290,1.229,20.0,2.217
2008 AJ33,7.741,1.290,1.229,20.1,3.275
2006 QM111,7.741,1.290,1.229,27.6,2.594
2009 UY87,7.742,1.290,1.229,19.3,2.132
2003 GH21,7.742,1.290,1.229,21.4,1.483
2015 VC66,7.742,1.290,1.229,20.0,1.301
2009 WD54,7.743,1.290,1.229,28.5,0.818
2014 QK296,7.743,1.291,1.229,18.4,1.837
2005 YW93,7.744,1.291,1.229,19.3,2.640
2012 TS,7.744,1.291,1.229,20.8,0.991
2000 RE52,7.744,1.291,1.229,22.3,1.154
2007 TN74,7.744,1.291,1.229,25.6,0.896
2006 WV1,7.745,1.291,1.229,25.9,0.828
2013 UN5,7.745,1.291,1.229,23.2,1.693
2014 FG33,7.745,1.291,1.229,25.1,1.308
1998 FW4,7.746,1.291,1.229,19.7,2.511
2004 QB,7.746,1.291,1.229,19.8,2.108
2002 TR69,7.746,1.291,1.229,17.1,1.660
2016 EF28,7.746,1.291,1.230,21.8,1.873
2012 HH20,7.747,1.291,1.230,24.4,1.035
2009 WQ25,7.747,1.291,1.230,23.9,2.397
2014 BG3,7.747,1.291,1.230,21.1,1.293
2014 KX99,7.748,1.291,1.230,18.2,2.798
2006 KD40,7.748,1.291,1.230,18.6,2.017
2006 LD1,7.749,1.292,1.230,20.9,2.331
2005 RD1,7.750,1.292,1.230,18.4,2.637
2010 XJ,7.750,1.292,1.230,19.7,2.353
2012 JV11,7.751,1.292,1.230,24.0,1.998
2004 TQ13,7.751,1.292,1.230,18.4,2.673
2015 XK351,7.751,1.292,1.230,20.3,1.605
2014 SC145,7.752,1.292,1.231,25.7,1.222
2011 UT63,7.752,1.292,1.231,24.8,1.433
2015 OM35,7.752,1.292,1.231,22.1,1.153
2002 GM9,7.753,1.292,1.231,18.6,1.865
2006 WO1,7.753,1.292,1.231,19.2,2.761
2014 DB11,7.754,1.292,1.231,21.2,2.976
2004 QD14,7.754,1.292,1.231,20.6,0.942
2012 HN40,7.756,1.293,1.231,20.4,2.708
2004 FX1,7.756,1.293,1.231,25.3,1.134
2009 JR2,7.757,1.293,1.231,22.7,1.256
2009 BP5,7.757,1.293,1.231,22.7,2.122
2014 UL191,7.758,1.293,1.231,24.4,1.756
2011 UH169,7.759,1.293,1.232,21.3,2.695
2011 WF32,7.759,1.293,1.232,22.4,2.739
2010 XH3,7.760,1.293,1.232,23.7,1.166
2015 CV12,7.760,1.293,1.232,22.1,2.713
2000 WP148,7.760,1.293,1.232,19.4,1.319
2015 MO11,7.762,1.294,1.232,20.0,2.500
2003 XK,7.763,1.294,1.232,25.9,2.337
2015 VG66,7.763,1.294,1.232,23.1,2.270
2015 RR2,7.763,1.294,1.232,22.6,2.604
2006 SV134,7.763,1.294,1.232,18.7,1.868
2010 UK8,7.766,1.294,1.233,19.9,2.185
2015 HP43,7.767,1.294,1.233,21.1,2.240
2012 UC,7.767,1.295,1.233,25.0,0.930
2011 YH28,7.768,1.295,1.233,20.4,2.625
2009 NL,7.769,1.295,1.233,19.8,2.818
2006 KK89,7.770,1.295,1.233,22.5,1.026
2012 HQ,7.771,1.295,1.233,25.0,2.054
2016 CB137,7.771,1.295,1.233,22.7,1.570
2008 CJ70,7.771,1.295,1.233,21.4,1.406
2013 CW129,7.771,1.295,1.234,27.9,1.192
1999 TC10,7.772,1.295,1.234,18.6,2.326
2016 CJ248,7.773,1.296,1.234,19.2,2.638
2005 JU81,7.773,1.296,1.234,21.7,1.117
2009 TG8,7.775,1.296,1.234,19.2,1.812
2008 BX2,7.775,1.296,1.234,23.6,0.857
2008 TN26,7.775,1.296,1.234,20.1,1.824
2014 SU141,7.775,1.296,1.234,21.4,2.651
2010 EG21,7.775,1.296,1.234,24.4,0.845
2015 WJ2,7.776,1.296,1.234,26.0,1.731
2009 QL2,7.776,1.296,1.234,20.9,2.613
2011 BV11,7.776,1.296,1.234,23.5,1.985
2015 MA131,7.776,1.296,1.234,21.7,2.363
2016 EC85,7.776,1.296,1.234,18.4,2.719
2015 OT79,7.776,1.296,1.234,22.6,2.517
1937 UB,7.777,1.296,1.234,17.5,1.655
1982 BB,7.778,1.296,1.235,15.4,1.404
2006 OX4,7.779,1.296,1.235,21.1,1.605
2014 EK45,7.780,1.297,1.235,18.3,2.754
2012 TS5,7.780,1.297,1.235,21.9,1.414
2009 TA1,7.781,1.297,1.235,20.1,2.291
2011 BX11,7.781,1.297,1.235,22.8,2.512
2013 BP18,7.781,1.297,1.235,22.8,1.246
2009 HC21,7.782,1.297,1.235,22.2,1.168
2002 DJ5,7.782,1.297,1.235,19.8,1.400
2015 BQ512,7.784,1.297,1.236,25.5,1.205
1999 RR28,7.784,1.297,1.236,18.4,1.878
2003 SJ170,7.784,1.297,1.236,19.6,2.577
2013 XZ9,7.785,1.298,1.236,22.5,1.526
2006 SO78,7.786,1.298,1.236,18.9,1.880
2016 AF165,7.787,1.298,1.236,20.2,3.311
2003 UO25,7.787,1.298,1.236,22.6,1.016
2010 VB72,7.788,1.298,1.236,20.9,1.218
2013 UV3,7.788,1.298,1.236,26.8,1.268
2013 FA8,7.788,1.298,1.236,21.0,1.929
2000 CP101,7.789,1.298,1.236,19.9,1.774
2008 CM20,7.789,1.298,1.236,21.4,1.306
2012 XJ16,7.789,1.298,1.236,23.7,1.010
2011 EE17,7.789,1.298,1.236,22.6,1.136
2012 XL55,7.789,1.298,1.236,27.0,1.730
2010 XB,7.790,1.298,1.236,29.6,1.796
2014 FD7,7.790,1.298,1.237,21.5,1.203
2013 LL31,7.790,1.298,1.237,20.3,1.374
2001 GR2,7.791,1.298,1.237,21.6,1.863
2012 ST9,7.791,1.298,1.237,19.7,1.961
2009 WL6,7.791,1.299,1.237,20.2,2.727
2008 WL60,7.792,1.299,1.237,18.0,2.410
2015 BB511,7.792,1.299,1.237,18.6,2.719
2015 HG1,7.793,1.299,1.237,23.6,1.632
2005 YS8,7.793,1.299,1.237,20.0,1.696
2007 OV,7.793,1.299,1.237,19.3,2.476
2012 XE17,7.793,1.299,1.237,20.1,2.501
2016 AW192,7.793,1.299,1.237,25.3,1.995
2013 LL25,7.794,1.299,1.237,22.7,2.386
2000 RN12,7.794,1.299,1.237,20.0,2.288
2014 ML27,7.794,1.299,1.237,22.7,2.213
2003 EH16,7.795,1.299,1.237,20.5,2.343
2002 LT38,7.796,1.299,1.237,20.3,0.845
2007 TR68,7.797,1.299,1.238,25.9,0.875
2010 TF,7.797,1.299,1.238,25.6,1.432
2006 GA,7.798,1.300,1.238,21.5,2.457
2013 EK89,7.799,1.300,1.238,21.6,2.988
2011 LC19,7.799,1.300,1.238,18.9,3.206
1998 SS49,7.801,1.300,1.238,15.6,1.924
2003 YO1,7.802,1.300,1.238,19.4,1.158
2008 EO6,7.802,1.300,1.238,19.5,1.903
2005 FC,7.803,1.300,1.239,24.5,0.918
2012 JP4,7.805,1.301,1.239,25.0,1.737
2009 YG,7.805,1.301,1.239,18.5,2.146
2008 CH70,7.807,1.301,1.239,24.4,0.853
2012 YJ7,7.807,1.301,1.239,22.4,1.618
2015 BK510,7.808,1.301,1.239,25.7,1.344
1981 ET3,7.808,1.301,1.239,14.1,1.769
2000 AG205,7.809,1.302,1.240,19.7,2.291
2014 XG32,7.809,1.302,1.240,25.3,1.368
2003 OR14,7.809,1.302,1.240,16.6,2.517
2006 BM55,7.810,1.302,1.240,23.0,2.593
2009 FY29,7.813,1.302,1.240,20.0,1.690
2015 EP7,7.814,1.302,1.240,22.3,1.356
2011 ED78,7.815,1.302,1.240,18.3,3.276
2016 BQ15,7.815,1.302,1.240,25.1,2.094
2012 XF112,7.815,1.303,1.241,20.0,3.209
2002 WP,7.816,1.303,1.241,18.3,1.450
2006 SV189,7.816,1.303,1.241,19.5,1.893
2011 OE26,7.816,1.303,1.241,23.1,3.124
2010 TM167,7.817,1.303,1.241,21.0,1.160
2002 JM97,7.817,1.303,1.241,16.5,2.721
2015 OF26,7.817,1.303,1.241,21.6,1.343
2012 VM76,7.818,1.303,1.241,22.5,2.688
2004 JN13,7.818,1.303,1.241,15.3,2.877
2011 JL,7.818,1.303,1.241,22.0,2.709
2012 FS52,7.819,1.303,1.241,24.9,1.367
2009 DC43,7.819,1.303,1.241,17.9,1.800
2014 AA53,7.819,1.303,1.241,19.8,2.368
2004 LD2,7.819,1.303,1.241,21.2,2.843
2008 DK5,7.819,1.303,1.241,21.3,1.555
2015 MT59,7.820,1.303,1.241,19.3,1.753
2013 HH19,7.820,1.303,1.241,24.8,2.442
2015 TR178,7.820,1.303,1.241,21.6,2.378
2010 MZ1,7.821,1.303,1.241,25.6,1.492
2011 EZ78,7.821,1.303,1.241,17.2,2.394
2009 HM82,7.821,1.304,1.242,22.6,1.261
2014 WG121,7.823,1.304,1.242,21.6,2.554
2006 QA31,7.823,1.304,1.242,20.0,1.198
2008 NU,7.824,1.304,1.242,17.5,2.751
2006 FC35,7.824,1.304,1.242,21.1,1.722
2001 CL42,7.825,1.304,1.242,17.2,1.557
2003 RL10,7.825,1.304,1.242,19.4,2.451
2013 XH22,7.825,1.304,1.242,26.2,1.780
2013 GV79,7.826,1.304,1.242,23.4,1.358
2016 CD31,7.827,1.304,1.242,26.9,1.043
2012 RG3,7.827,1.305,1.242,17.8,1.574
2007 TR24,7.828,1.305,1.243,20.5,1.873
2004 GB2,7.829,1.305,1.243,21.0,2.118
2015 XB,7.829,1.305,1.243,24.1,1.407
2012 LD13,7.829,1.305,1.243,22.0,2.422
2006 SR78,7.829,1.305,1.243,20.2,2.163
2014 SE,7.830,1.305,1.243,25.3,1.243
2016 EL1,7.830,1.305,1.243,27.8,1.816
1998 MZ,7.830,1.305,1.243,19.3,1.347
2015 HP171,7.831,1.305,1.243,20.1,1.806
2011 BB19,7.832,1.305,1.243,21.7,1.814
2012 QJ14,7.833,1.305,1.243,23.2,2.459
2010 SF,7.833,1.306,1.243,25.4,0.838
2011 UC64,7.834,1.306,1.243,27.9,1.071
2015 VP64,7.834,1.306,1.244,28.3,2.088
2003 UQ3,7.835,1.306,1.244,19.6,2.625
1987 SY,7.835,1.306,1.244,17.1,1.442
2004 FC18,7.835,1.306,1.244,24.4,1.894
2014 EB49,7.836,1.306,1.244,20.6,1.520
2016 AK131,7.836,1.306,1.244,20.5,2.566
2001 MT18,7.836,1.306,1.244,18.3,1.271
2008 SW1,7.836,1.306,1.244,21.9,2.478
2012 BQ123,7.837,1.306,1.244,24.7,2.039
2006 UA17,7.838,1.306,1.244,23.8,1.378
1998 WP5,7.838,1.306,1.244,18.9,1.374
2010 GH30,7.839,1.306,1.244,20.8,1.700
2010 XP56,7.839,1.306,1.244,23.3,1.477
2014 AN51,7.839,1.306,1.244,20.5,1.425
2008 TJ157,7.839,1.307,1.244,21.0,2.759
2001 VJ75,7.839,1.307,1.244,19.9,2.677
2002 JD9,7.840,1.307,1.244,23.1,1.056
2015 TS238,7.840,1.307,1.244,25.4,1.142
2002 XM90,7.840,1.307,1.244,18.0,1.791
2008 WJ14,7.841,1.307,1.245,26.3,3.867
2014 KQ76,7.841,1.307,1.245,21.6,1.008
2011 EP40,7.841,1.307,1.245,21.0,1.080
2015 JE11,7.841,1.307,1.245,21.9,3.064
2008 CZ21,7.842,1.307,1.245,20.2,1.432
2012 XH133,7.842,1.307,1.245,24.6,1.104
1994 AH2,7.842,1.307,1.245,15.8,2.538
2015 PS56,7.842,1.307,1.245,24.0,1.233
1990 SB,7.843,1.307,1.245,13.8,2.398
2001 KP41,7.844,1.307,1.245,15.4,2.853
2012 UB34,7.845,1.307,1.245,20.2,2.625
2005 NG56,7.847,1.308,1.246,22.4,2.799
2003 HS42,7.847,1.308,1.246,20.2,1.459
2004 TN20,7.848,1.308,1.246,24.9,0.946
2010 HZ104,7.848,1.308,1.246,22.5,2.250
2015 AK280,7.848,1.308,1.246,21.8,2.657
2015 XM129,7.848,1.308,1.246,22.3,1.614
2000 WM107,7.850,1.308,1.246,18.8,2.539
2008 EE9,7.850,1.308,1.246,22.3,1.325
2005 RB,7.850,1.308,1.246,20.2,2.195
2014 KP84,7.851,1.308,1.246,20.4,1.489
2001 SJ262,7.851,1.309,1.246,19.9,2.945
2014 DR,7.852,1.309,1.246,21.2,1.335
1999 VX15,7.852,1.309,1.246,18.8,2.995
2003 UT55,7.853,1.309,1.246,26.8,0.980
2005 WN3,7.854,1.309,1.247,29.9,2.669
2008 CK70,7.854,1.309,1.247,24.9,1.103
2014 JT54,7.855,1.309,1.247,24.1,2.389
2013 JW17,7.855,1.309,1.247,24.5,2.591
2009 MX,7.855,1.309,1.247,23.0,1.641
2003 SD220,7.855,1.309,1.247,17.3,0.828
2010 EX119,7.855,1.309,1.247,19.4,1.904
2014 OU344,7.856,1.309,1.247,22.8,1.904
2002 AF29,7.857,1.309,1.247,19.2,3.260
2015 TL178,7.857,1.309,1.247,21.2,2.098
2004 OT11,7.857,1.310,1.247,17.2,2.151
2007 YF1,7.857,1.310,1.247,18.7,2.585
2008 EE,7.857,1.310,1.247,19.8,0.981
1999 VU,7.860,1.310,1.248,16.9,1.387
2013 EC,7.860,1.310,1.248,27.8,2.162
2006 OV5,7.860,1.310,1.248,19.1,2.698
2009 FJ1,7.860,1.310,1.248,23.1,1.138
2014 LQ26,7.861,1.310,1.248,18.2,3.190
2001 LB,7.863,1.310,1.248,21.0,1.236
2009 SU171,7.864,1.311,1.248,23.5,1.218
2003 MD7,7.864,1.311,1.248,20.1,1.467
2011 SZ15,7.864,1.311,1.248,21.5,2.740
2006 YM,7.865,1.311,1.248,24.4,0.898
2015 GR13,7.865,1.311,1.248,20.3,1.895
2014 MM55,7.866,1.311,1.249,18.7,2.755
2013 WY67,7.866,1.311,1.249,19.3,1.343
2012 SU9,7.867,1.311,1.249,27.2,0.930
2007 GF,7.867,1.311,1.249,21.1,1.301
2009 CC2,7.868,1.311,1.249,27.8,1.888
2015 RZ35,7.868,1.311,1.249,18.8,2.487
2004 TA1,7.868,1.311,1.249,23.1,0.908
2007 EH26,7.868,1.311,1.249,24.2,1.921
1994 ES1,7.871,1.312,1.249,28.5,1.400
2008 SV11,7.873,1.312,1.250,18.4,2.619
2004 JO12,7.875,1.313,1.250,23.8,1.387
2012 TX284,7.876,1.313,1.250,20.7,1.728
2014 KG39,7.878,1.313,1.250,24.9,0.902
2000 WY28,7.878,1.313,1.250,20.0,1.639
2015 BQ515,7.878,1.313,1.251,23.7,1.418
2012 XJ134,7.879,1.313,1.251,21.5,2.567
1991 GO,7.879,1.313,1.251,20.0,1.926
2007 NQ,7.879,1.313,1.251,19.4,2.209
2005 SF,7.879,1.313,1.251,18.7,1.952
2000 EV70,7.880,1.313,1.251,20.5,1.207
2015 SZ16,7.880,1.313,1.251,22.7,1.156
2009 KM7,7.880,1.313,1.251,17.7,2.240
2011 WR2,7.882,1.314,1.251,25.3,1.083
2011 SA121,7.885,1.314,1.252,24.9,1.455
2008 EM68,7.885,1.314,1.252,27.5,1.747
2015 BV516,7.885,1.314,1.252,21.0,2.561
2015 FQ,7.886,1.314,1.252,22.3,2.245
2011 QV37,7.886,1.314,1.252,24.2,2.576
2009 AM,7.886,1.314,1.252,21.4,3.002
2005 GM22,7.886,1.314,1.252,22.9,1.961
2012 PQ28,7.888,1.315,1.252,18.4,2.190
2010 UW7,7.888,1.315,1.252,24.0,2.598
